gsc_url,normalized_url,inventory_match,current_http_status,current_canonical,current_sitemap_status,clicks_3m,impressions_3m,queries,current_page_family,notes
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,true,200,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,true,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,true,200,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,false,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,true,200,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,true,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://echobuddha.com/learn/buddhist-dictionary/anatta/,true,200,https://echobuddha.com/learn/buddhist-dictionary/anatta/,true,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,DICTIONARY_ENTRY,Matched after deterministic URL normalization.
https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/questions-about-buddhism/,true,200,https://echobuddha.com/learn/questions-about-buddhism/,true,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,true,200,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,true,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/learn/buddhist-dictionary/compassion/,true,200,https://echobuddha.com/learn/buddhist-dictionary/compassion/,true,0,4,NOT_AVAILABLE_IN_PAGE_AGGREGATE,DICTIONARY_ENTRY,Matched after deterministic URL normalization.
https://echobuddha.com/learn/,https://echobuddha.com/learn/,true,200,https://echobuddha.com/learn/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_HUB,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,true,200,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,false,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,true,200,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/mindful-listening-in-everyday-life/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,true,200,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,true,200,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/breathing-meditation/,true,200,https://echobuddha.com/meditation/breathing-meditation/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/disclaimer/,https://echobuddha.com/disclaimer/,true,200,https://echobuddha.com/disclaimer/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,DISCLAIMER,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,true,200,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,true,200,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/renewal/,https://echobuddha.com/quotes/renewal/,true,200,https://echobuddha.com/quotes/renewal/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_CATEGORY,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhist-dictionary/karma/,true,200,https://echobuddha.com/learn/buddhist-dictionary/karma/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,DICTIONARY_ENTRY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,true,200,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/right-livelihood-modern-life/,https://echobuddha.com/articles/right-livelihood-modern-life/,true,200,https://echobuddha.com/articles/right-livelihood-modern-life/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/terms-of-use/,https://echobuddha.com/terms-of-use/,true,200,https://echobuddha.com/terms-of-use/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,TERMS,Matched after deterministic URL normalization.
https://echobuddha.com/articles/right-speech-examples/,https://echobuddha.com/articles/right-speech-examples/,true,200,https://echobuddha.com/articles/right-speech-examples/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/begin-again-without-shame/,https://echobuddha.com/daily-reflections/begin-again-without-shame/,true,200,https://echobuddha.com/daily-reflections/begin-again-without-shame/,false,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/articles/walking-meditation-step-by-step/,https://echobuddha.com/articles/walking-meditation-step-by-step/,true,200,https://echobuddha.com/articles/walking-meditation-step-by-step/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/articles/impermanence-in-buddhism/,https://echobuddha.com/articles/impermanence-in-buddhism/,true,200,https://echobuddha.com/articles/impermanence-in-buddhism/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,true,200,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/metta-meditation-script/,true,200,https://echobuddha.com/articles/metta-meditation-script/,true,0,3,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,true,200,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,false,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/meditation-for-beginners/,https://echobuddha.com/meditation/meditation-for-beginners/,true,200,https://echobuddha.com/meditation/meditation-for-beginners/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,true,200,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,false,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/buddhist-gratitude-practice/,https://echobuddha.com/articles/buddhist-gratitude-practice/,true,200,https://echobuddha.com/articles/buddhist-gratitude-practice/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/articles/how-to-meditate-for-beginners/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,true,200,https://echobuddha.com/articles/how-to-meditate-for-beginners/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/articles/four-noble-truths-explained/,https://echobuddha.com/articles/four-noble-truths-explained/,true,200,https://echobuddha.com/articles/four-noble-truths-explained/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,true,200,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,true,200,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/articles/loving-kindness-meditation-guide/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,true,200,https://echobuddha.com/articles/loving-kindness-meditation-guide/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,true,200,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,true,200,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/gratitude-for-change/,https://echobuddha.com/daily-reflections/gratitude-for-change/,true,200,https://echobuddha.com/daily-reflections/gratitude-for-change/,false,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/walking-as-practice/,https://echobuddha.com/daily-reflections/walking-as-practice/,true,200,https://echobuddha.com/daily-reflections/walking-as-practice/,false,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,true,200,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/wisdom/wise-silence/,https://echobuddha.com/quotes/wisdom/wise-silence/,true,200,https://echobuddha.com/quotes/wisdom/wise-silence/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/dhammapada-reflections/,true,200,https://echobuddha.com/learn/dhammapada-reflections/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,true,200,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,DICTIONARY_ENTRY,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,true,200,https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,false,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/buddhist-resources/,true,200,https://echobuddha.com/learn/buddhist-resources/,true,0,2,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/,https://echobuddha.com/learn/buddhism-101/,true,200,https://echobuddha.com/learn/buddhism-101/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,true,200,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,true,200,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,true,200,https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,true,200,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/how-to-meditate-for-anxiety/,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,true,200,https://echobuddha.com/articles/how-to-meditate-for-anxiety/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,true,200,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,true,200,https://echobuddha.com/meditation/mindfulness-in-daily-life/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,true,200,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/category/meditation/,https://echobuddha.com/articles/category/meditation/,true,200,https://echobuddha.com/articles/category/meditation/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE_CATEGORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,true,200,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,true,200,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/family-patience/,https://echobuddha.com/daily-reflections/family-patience/,true,200,https://echobuddha.com/daily-reflections/family-patience/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,true,200,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,true,200,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,true,200,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,true,200,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,true,200,https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,BUDDHISM_101,Matched after deterministic URL normalization.
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,true,200,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,true,200,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,LEARN_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,true,200,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/corrections/,https://echobuddha.com/corrections/,true,200,https://echobuddha.com/corrections/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,CORRECTIONS,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,true,200,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,true,200,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,true,200,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/articles/category/mindfulness/,https://echobuddha.com/articles/category/mindfulness/,true,200,https://echobuddha.com/articles/category/mindfulness/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE_CATEGORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,true,200,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,true,200,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,true,200,https://echobuddha.com/quotes/letting-go/soften-around-stress/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
https://echobuddha.com/meditation-safety/,https://echobuddha.com/meditation-safety/,true,200,https://echobuddha.com/meditation-safety/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,EDITORIAL_POLICY,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,true,200,https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/rest-without-escape/,https://echobuddha.com/daily-reflections/rest-without-escape/,true,200,https://echobuddha.com/daily-reflections/rest-without-escape/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/5-minute-meditation-practice/,true,200,https://echobuddha.com/meditation/5-minute-meditation-practice/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/quote-attribution-policy/,https://echobuddha.com/quote-attribution-policy/,true,200,https://echobuddha.com/quote-attribution-policy/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,SOURCE_POLICY,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/anger-as-a-signal/,https://echobuddha.com/daily-reflections/anger-as-a-signal/,true,200,https://echobuddha.com/daily-reflections/anger-as-a-signal/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,true,200,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,true,200,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,REFLECTION,Matched after deterministic URL normalization.
https://echobuddha.com/articles/first-week-buddhist-practice/,https://echobuddha.com/articles/first-week-buddhist-practice/,true,200,https://echobuddha.com/articles/first-week-buddhist-practice/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/articles/non-attachment-in-relationships/,https://echobuddha.com/articles/non-attachment-in-relationships/,true,200,https://echobuddha.com/articles/non-attachment-in-relationships/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/10-minute-meditation-practice/,true,200,https://echobuddha.com/meditation/10-minute-meditation-practice/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,true,200,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,ARTICLE,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/when-meditation-feels-hard/,https://echobuddha.com/meditation/when-meditation-feels-hard/,true,200,https://echobuddha.com/meditation/when-meditation-feels-hard/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://echobuddha.com/meditation/meditation-posture-for-beginners/,true,200,https://echobuddha.com/meditation/meditation-posture-for-beginners/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,MEDITATION_GUIDE,Matched after deterministic URL normalization.
https://echobuddha.com/how-echo-buddha-creates-content/,https://echobuddha.com/how-echo-buddha-creates-content/,true,200,https://echobuddha.com/how-echo-buddha-creates-content/,true,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,EDITORIAL_POLICY,Matched after deterministic URL normalization.
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,true,200,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,false,0,1,NOT_AVAILABLE_IN_PAGE_AGGREGATE,QUOTE_STORY,Matched after deterministic URL normalization.
