URL,inventory_url_id,verdict,coverage_state,robots_state,indexing_state,last_crawl_time,page_fetch_state,google_canonical,user_canonical,canonical_agreement,sitemap_membership_reported_by_google,referring_urls,crawler,inspection_timestamp,api_result_link,confidence,error
https://echobuddha.com/articles/three-poisons-buddhism-explained/,url_7f85f89b4254bb48,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-14T07:03:19Z,SUCCESSFUL,https://echobuddha.com/articles/three-poisons-buddhism-explained/,https://echobuddha.com/articles/three-poisons-buddhism-explained/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,https://echobuddha.com/sitemap.xml,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/articles/three-ways-to-practice-patience/,url_ff0a86f7c21321b2,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-01T22:58:41Z,SUCCESSFUL,https://echobuddha.com/articles/three-ways-to-practice-patience/,https://echobuddha.com/articles/three-ways-to-practice-patience/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,url_5fd850525e64ded1,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-20T09:28:53Z,SUCCESSFUL,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,https://echobuddha.com/quotes/impermanence/,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/articles/walking-meditation-step-by-step/,url_d349289d074261ed,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-07T03:11:51Z,SUCCESSFUL,https://echobuddha.com/articles/walking-meditation-step-by-step/,https://echobuddha.com/articles/walking-meditation-step-by-step/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,url_c587b68fb89aa087,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-28T18:29:54Z,SUCCESSFUL,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/articles/what-is-karma-in-buddhism/,url_09dd3f7edb14825c,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-08T21:10:48Z,SUCCESSFUL,https://echobuddha.com/articles/what-is-karma-in-buddhism/,https://echobuddha.com/articles/what-is-karma-in-buddhism/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,url_aab05fde84a45622,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-14T06:48:19Z,SUCCESSFUL,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,https://echobuddha.com/sitemap.xml,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/authors/echo-buddha-editorial/,url_e98e5df6503e84d7,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-08T02:37:08Z,SUCCESSFUL,https://echobuddha.com/authors/echo-buddha-editorial/,https://echobuddha.com/authors/echo-buddha-editorial/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/buddhist-sources-and-citations/,url_ffc71956b70386e7,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-22T14:12:41Z,SUCCESSFUL,https://echobuddha.com/buddhist-sources-and-citations/,https://echobuddha.com/buddhist-sources-and-citations/,GOOGLE_USER_CANONICAL_AGREE,,https://echobuddha.com/learn/buddhist-dictionary/metta/,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/contact/,url_b75f96a9acc4b245,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-22T00:39:43Z,SUCCESSFUL,https://echobuddha.com/contact/,https://echobuddha.com/contact/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/corrections/,url_fe729ad4e94dd535,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T10:51:49Z,SUCCESSFUL,https://echobuddha.com/corrections/,https://echobuddha.com/corrections/,GOOGLE_USER_CANONICAL_AGREE,,https://echobuddha.com/learn/buddhist-dictionary/metta/,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/anger-as-a-signal/,url_6a31498a90c8f3c4,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T12:31:14Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/anger-as-a-signal/,https://echobuddha.com/daily-reflections/anger-as-a-signal/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/begin-again-without-shame/,url_fc24f632a48eedac,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-12T22:22:52Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/begin-again-without-shame/,https://echobuddha.com/daily-reflections/begin-again-without-shame/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,url_eb17417c6f708b9d,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:24:45Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/compassion-begins-nearby/,https://echobuddha.com/daily-reflections/compassion-begins-nearby/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/enough-for-this-moment/,url_7e73749b44eeff5e,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-13T03:22:52Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/enough-for-this-moment/,https://echobuddha.com/daily-reflections/enough-for-this-moment/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/evening-release/,url_953f0733ff3618fa,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:35:17Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/evening-release/,https://echobuddha.com/daily-reflections/evening-release/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/family-patience/,url_767c5d1582cafb70,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T12:58:43Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/family-patience/,https://echobuddha.com/daily-reflections/family-patience/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,url_ff138dc02ea19964,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-13T05:52:52Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/forgiveness-without-approval/,https://echobuddha.com/daily-reflections/forgiveness-without-approval/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/gratitude-for-change/,url_2d64aa4bdc7fdd30,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:21:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/gratitude-for-change/,https://echobuddha.com/daily-reflections/gratitude-for-change/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,url_b82feead972e7f35,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:06:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/gratitude-notices-enough/,https://echobuddha.com/daily-reflections/gratitude-notices-enough/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,url_4639a29f3c4242d2,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T10:31:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/,url_9dfc9ca73675d58b,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-15T04:13:30Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/,https://echobuddha.com/daily-reflections/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,url_f9f6f8380e8dc7b0,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T13:12:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/kindness-with-boundaries/,https://echobuddha.com/daily-reflections/kindness-with-boundaries/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,url_a6be8a0be693a917,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T10:38:43Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/let-the-feeling-pass/,https://echobuddha.com/daily-reflections/let-the-feeling-pass/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,url_dd8a86ef9fb6e053,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-01T01:38:19Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/letting-go-keeps-care/,https://echobuddha.com/daily-reflections/letting-go-keeps-care/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/listen-before-answering/,url_48b17b3d9a6f737b,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T12:14:34Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/listen-before-answering/,https://echobuddha.com/daily-reflections/listen-before-answering/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,url_0a179cb0bfd4e737,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T10:16:42Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/mindful-work/,url_a169846a4637f032,NEUTRAL,Excluded by ‘noindex’ tag,ALLOWED,BLOCKED_BY_META_TAG,2026-08-17T17:36:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/mindful-work/,https://echobuddha.com/daily-reflections/mindful-work/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/morning-intention/,url_8c5fb96f8a59eb35,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T10:24:43Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/morning-intention/,https://echobuddha.com/daily-reflections/morning-intention/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/notice-before-fixing/,url_4ee26114d36eef48,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T10:31:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/notice-before-fixing/,https://echobuddha.com/daily-reflections/notice-before-fixing/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/one-honest-breath/,url_1bee7367ea054814,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:49:34Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/one-honest-breath/,https://echobuddha.com/daily-reflections/one-honest-breath/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/one-step-on-the-path/,url_d3948dcd7d65dd66,NEUTRAL,Excluded by ‘noindex’ tag,ALLOWED,BLOCKED_BY_META_TAG,2026-08-18T04:51:50Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/one-step-on-the-path/,https://echobuddha.com/daily-reflections/one-step-on-the-path/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,url_ac89e9803bbe3c1c,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-09T08:39:22Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/rest-without-escape/,url_16254493243a504e,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:42:25Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/rest-without-escape/,https://echobuddha.com/daily-reflections/rest-without-escape/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/see-the-conditions/,url_f9a1e633f9992b02,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:14:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/see-the-conditions/,https://echobuddha.com/daily-reflections/see-the-conditions/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/simple-goodwill/,url_bbad72e6aed242c1,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T12:06:14Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/simple-goodwill/,https://echobuddha.com/daily-reflections/simple-goodwill/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,url_f84f57896bcd22e1,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T11:28:58Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,url_3bbaed15040de954,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-07T05:07:42Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/soften-the-inner-argument/,https://echobuddha.com/daily-reflections/soften-the-inner-argument/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,url_535255a6beddaee9,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T12:44:52Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,url_238e69162c1d23d3,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T10:45:43Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,url_72feeff88cb3e7cb,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-01T02:37:53Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/thoughts-are-visitors/,https://echobuddha.com/daily-reflections/thoughts-are-visitors/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/today/,url_1d36c8800f927f5d,NEUTRAL,Excluded by ‘noindex’ tag,ALLOWED,BLOCKED_BY_META_TAG,2026-08-21T21:48:18Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/today/,https://echobuddha.com/daily-reflections/today/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/daily-reflections/walking-as-practice/,url_a75f18b698da91a2,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-11T13:26:44Z,SUCCESSFUL,https://echobuddha.com/daily-reflections/walking-as-practice/,https://echobuddha.com/daily-reflections/walking-as-practice/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/disclaimer/,url_b8ad2db184881267,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-22T00:58:32Z,SUCCESSFUL,https://echobuddha.com/disclaimer/,https://echobuddha.com/disclaimer/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/editorial-policy/,url_5859a080ed440e03,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-22T00:18:19Z,SUCCESSFUL,https://echobuddha.com/editorial-policy/,https://echobuddha.com/editorial-policy/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/how-echo-buddha-creates-content/,url_d74105a450e73da0,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T13:09:36Z,SUCCESSFUL,https://echobuddha.com/how-echo-buddha-creates-content/,https://echobuddha.com/how-echo-buddha-creates-content/,GOOGLE_USER_CANONICAL_AGREE,,https://echobuddha.com/about/,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/,url_1cae38d7a8537094,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-21T05:36:27Z,SUCCESSFUL,https://echobuddha.com/,https://echobuddha.com/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,http://echobuddha.com/,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,url_2436ae7a4189e561,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T19:40:38Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,url_cf9de0a9fa463577,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-08T00:31:15Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,url_588096857ef89de5,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-08T00:24:13Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,url_543df414babd2324,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T19:29:41Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,GOOGLE_USER_CANONICAL_AGREE,,https://echobuddha.com/sitemap.xml,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,url_b73e21338348043b,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-08T00:00:22Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,url_66004b78de321b05,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-07T08:02:55Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,GOOGLE_USER_CANONICAL_AGREE,,https://echobuddha.com/articles/compassion-with-boundaries/,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,url_e0589e812b2eb258,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T20:34:05Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/,url_c481090da53135d5,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-07-23T16:54:01Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/,https://echobuddha.com/learn/buddhism-101/,GOOGLE_USER_CANONICAL_AGREE,https://echobuddha.com/sitemap.xml,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,url_70608131cd0ae0c1,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T18:57:28Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,GOOGLE_USER_CANONICAL_AGREE,,https://echobuddha.com/sitemap.xml,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,url_76900f9648a80f0e,PASS,Submitted and indexed,ALLOWED,INDEXING_ALLOWED,2026-08-06T18:20:53Z,SUCCESSFUL,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,GOOGLE_USER_CANONICAL_AGREE,,,MOBILE,2026-08-24T06:06:01.824Z,,CURRENT_FIRST_PARTY_INDEXED_VERSION_API,
